200	https://developers.openai.com/cookbook/examples/agents_sdk/session_memory
200	https://news.ycombinator.com/item?id=44379538
200	https://news.ycombinator.com/item?id=45418251
200	https://www.understandingai.org/p/context-rot-the-emerging-challenge
200	https://github.com/humanlayer/12-factor-agents/blob/main/content/factor-03-own-your-context-window.md
200	https://news.ycombinator.com/item?id=44427757
200	https://newsletter.pragmaticengineer.com/p/context-engineering-with-dex-horthy
200	https://x.com/martinfowler/status/2019436508399403385
200	https://news.ycombinator.com/item?id=43699271
200	https://blog.langchain.com/the-rise-of-context-engineering/
200	https://aider.chat/2023/10/22/repomap.html
404	https://github.com/anthropics/claude-code/issues/13919
200	https://x.com/karpathy/status/1937902205765607626
403	https://medium.com/vibe-coding/cursor-tip-enhanced-memory-system-f3539a438b80
200	https://x.com/hwchase17/status/1996654615262367923
200	https://addyo.substack.com/p/context-engineering-bringing-engineering
429	https://news.ycombinator.com/item?id=44635141
200	https://github.com/cline/cline/discussions/3248
200	https://towardsdatascience.com/governed-context-managing-context-rot-in-claude-code/
200	https://langchain-ai.github.io/langmem/reference/short_term/
200	https://developers.llamaindex.ai/python/framework/module_guides/deploying/agents/memory/
200	https://docs.langchain.com/oss/python/langgraph/add-memory
200	https://github.com/anthropics/claude-code/issues/10948
200	https://github.com/jihoo-kim/awesome-context-engineering
200	https://docs.letta.com/guides/core-concepts/memory/archival-memory
200	https://github.com/anthropics/claude-code/issues/42590
200	https://github.com/anthropics/claude-code/issues/34299
200	https://docs.letta.com/guides/agents/architectures/sleeptime/
200	https://docs.letta.com/guides/agents/memory-blocks/
200	https://github.com/Meirtz/Awesome-Context-Engineering
200	https://docs.mem0.ai/platform/overview
200	https://claude.com/blog/using-claude-code-session-management-and-1m-context
200	https://code.claude.com/docs/en/agent-sdk/subagents
200	https://microsoft.github.io/autogen/stable//user-guide/core-user-guide/components/model-context.html
200	https://learn.microsoft.com/en-us/semantic-kernel/concepts/ai-services/chat-completion/chat-history
200	https://cookbook.openai.com/examples/agents_sdk/session_memory
200	https://arxiv.org/abs/2404.06654
200	https://dspy.ai/tutorials/conversation_history/
200	https://pydantic.dev/docs/ai/core-concepts/message-history/
200	https://arxiv.org/abs/2307.03172
200	https://cline.bot/blog/clines-context-window-explained-maximize-performance-minimize-cost
200	https://google.github.io/adk-docs/sessions/memory/
200	https://modelcontextprotocol.io/specification/2025-06-18/server/resources
200	https://arxiv.org/abs/2412.15204
200	https://www.getzep.com/ai-agents/temporal-knowledge-graph/
403	https://openai.com/index/gpt-4-1/
200	https://docs.crewai.com/en/concepts/memory
400	https://ai.meta.com/blog/llama-4-multimodal-intelligence/
200	https://claude.com/blog/1m-context-ga
200	https://github.com/topoteretes/cognee
200	https://arxiv.org/abs/2309.06180
200	https://developers.openai.com/api/docs/guides/prompt-caching
200	https://ai-sdk.dev/docs/reference/ai-sdk-ui/prune-messages
200	https://docs.vllm.ai/en/v0.9.2/design/automatic_prefix_caching.html
200	https://www.lmsys.org/blog/2024-01-17-sglang/
200	https://arxiv.org/abs/2404.14469
200	https://arxiv.org/abs/2309.17453
200	https://arxiv.org/abs/2306.14048
200	https://arxiv.org/abs/2402.02750
200	https://cloud.google.com/blog/topics/developers-practitioners/remember-this-agent-state-and-memory-with-adk
200	https://arxiv.org/pdf/2510.09665
200	https://fastml.com/llama-4-smells-bad/
200	https://arxiv.org/pdf/2312.07104
200	https://arxiv.org/html/2310.06825
200	https://arxiv.org/pdf/2510.00231
200	https://arxiv.org/abs/2312.00752
200	https://ai.google.dev/gemini-api/docs/generate-content/caching
200	https://arxiv.org/abs/2507.13334
200	https://arxiv.org/abs/2310.08560
200	https://arxiv.org/abs/2304.03442
200	https://arxiv.org/html/2512.12008v1
200	https://github.com/vllm-project/production-stack/blob/main/tutorials/05-offload-kv-cache.md
200	https://arxiv.org/pdf/2503.19786
200	https://developers.googleblog.com/en/gemini-2-5-models-now-support-implicit-caching/
200	https://arxiv.org/abs/2305.10250
200	https://arxiv.org/abs/2504.19413
200	https://arxiv.org/abs/2308.15022
200	https://arxiv.org/abs/2404.13501
200	https://arxiv.org/abs/2310.05736
200	https://www.digitalocean.com/community/tutorials/long-context-inference-production-cost
200	https://arxiv.org/abs/2310.06839
200	https://arxiv.org/pdf/2502.05589
200	https://arxiv.org/html/2410.12388v2
200	https://github.com/microsoft/LLMLingua
200	https://arxiv.org/abs/2304.08467
200	https://arxiv.org/pdf/2502.12110
200	https://arxiv.org/abs/2403.12968
200	https://arxiv.org/html/2508.21433v1
200	https://arxiv.org/abs/2307.06945
200	https://arxiv.org/pdf/2504.15965
200	https://arxiv.org/pdf/2403.19887
200	https://arxiv.org/abs/2305.14788
200	https://arxiv.org/abs/2304.12102
200	https://arxiv.org/abs/2310.04408
200	https://arxiv.org/abs/2308.14508
200	https://arxiv.org/abs/2407.16833
200	https://arxiv.org/abs/2312.10997
200	https://arxiv.org/abs/2501.09136
200	https://arxiv.org/html/2309.17453v3
200	https://arxiv.org/abs/2310.01889
200	https://arxiv.org/html/2406.02069v1
200	https://arxiv.org/html/2404.07143v1
200	https://huggingface.co/papers/2306.14048
200	https://proceedings.iclr.cc/paper_files/paper/2024/file/874a4d89f2d04b4bcf9a2c19545cf040-Paper-Conference.pdf
200	https://arxiv.org/pdf/2603.09023
200	https://open.spotify.com/episode/27WxKgyMcx6s5GpmDAFHvt
200	https://arxiv.org/html/2604.16548v1
200	https://arxiv.org/pdf/2606.17016
429	https://www.youtube.com/watch?v=6_BcCthVvb8
429	https://www.youtube.com/watch?v=2yi4mAN3CtE
429	https://www.youtube.com/watch?v=8kMaTybvDUw
429	https://www.youtube.com/watch?v=_IlTcWciEC4
429	https://www.youtube.com/watch?v=LCEmiRjPEtQ
200	https://www.latent.space/p/llamaindex
429	https://www.youtube.com/watch?v=9QebvrrY3KY
429	https://www.youtube.com/watch?v=vtugjs2chdA
200	https://christianjmills.com/posts/mastering-llms-course-notes/conference-talk-010/
200	https://www.louisbouchard.ai/long-context-vs-rag/
200	https://arxiv.org/pdf/2503.00353
200	https://arxiv.org/pdf/2503.17407
429	https://www.youtube.com/watch?v=R0OdB-p-ns4
429	https://www.youtube.com/watch?v=c-fsL0gsmo0
429	https://www.youtube.com/watch?v=jVGCulhBRZI
429	https://www.youtube.com/watch?v=gpp57x_z_Jg
429	https://www.youtube.com/watch?v=7OrMFn86PlM
